"sampleid","DISEASE","IFI6","MX1","NMI","OAS3","OASL","SAMD9","UBE2L6"
"GSM2981603",1,0.239872782055574,0.366954307539963,0.485369422092173,0.219273607748184,0.265053593947036,0.173043361525037,0.606930437031291
"GSM2981604",1,0.501339136257114,0.504031687650304,0.563643013899049,0.26227602905569,0.386034047919294,0.43455497382199,0.362813550555987
"GSM2981605",1,0.0128891864747238,0.128872542085161,0.669348939283102,0.101694915254237,0.225803909205549,0.3491743858236,0.388414791828291
"GSM2981606",1,0.814027452293271,0.870561607016551,0.755669348939283,0.763970944309927,0.825031525851198,0.772855416834474,0.703904835790018
"GSM2981607",1,0.877134248409776,0.958127033526666,0.798098024871983,0.861113801452785,0.871138083228247,0.859309974493221,0.78122575640031
"GSM2981608",1,0.615333110143957,0.66600650728533,0.569129480614484,0.490847457627119,0.450504413619168,0.723184320042959,0.420222394621153
"GSM2981609",1,0.811181787746903,0.868864054321686,0.693489392831017,0.689782082324455,0.733291298865069,0.705061082024433,0.765451254202224
"GSM2981610",1,0.818379645128892,0.825434997878059,0.828456474030724,0.730169491525424,0.806116015132408,0.851523694455632,0.731057667442462
"GSM2981611",1,0.706059591563442,0.753430471070873,0.702267739575713,0.548571428571429,0.620744010088272,0.597932608403812,0.510731833462632
"GSM2981612",1,0.753933712755273,0.817371622577451,0.457937088514996,0.542469733656174,0.747714375788146,0.2866156531078,0.658908714765968
"GSM2981613",1,0.719116170070304,0.717498939029566,0.25932699341624,0.51089588377724,0.611837957124842,0.231977446637133,0.665115076286527
"GSM2981614",1,0.779377301640442,0.843683689347857,0.622165325530359,0.65636803874092,0.798865069356873,0.483420593368237,0.753555727954486
"GSM2981615",1,0.755942417140944,0.771396237091526,0.868324798829554,0.605423728813559,0.74905422446406,0.597664115988723,0.594000517196793
"GSM2981616",1,0.747907599598259,0.811147262696279,0.953547915142648,0.556900726392252,0.748423707440101,0.586387434554974,0.656581329195759
"GSM2981617",1,0.892701707398728,0.871127457914839,0.851499634235552,0.799128329297821,0.871295712484237,0.65982011008189,0.78096715800362
"GSM2981618",1,0.989286909943087,0.95911727259867,0.648134601316752,0.77956416464891,0.983764186633039,0.506242448650826,0.916472717869149
"GSM2981619",1,0.819886173418145,0.845805630216438,0.813094367227505,0.702857142857143,0.790668348045397,0.587595650422875,0.750969743987587
"GSM2981620",1,0.831101439571476,0.898288301032678,0.722384784198976,0.68271186440678,0.879413619167717,0.587192911800242,0.765709852598914
"GSM2981621",1,0.704720455306327,0.804215589192248,0.629846378931968,0.533946731234867,0.799889659520807,0.110484628809236,0.692009309542281
"GSM2981622",1,0.156176765985939,0.232281793747348,0.652158010241404,0.105859564164649,0.216740226986129,0.328500469861726,0.52029997414016
"GSM2981623",1,0.742048878473385,0.795303437544207,0.758595464520848,0.677772397094431,0.724306431273644,0.687072090213451,0.611843806568399
"GSM2981624",1,0.900736524941413,0.878200594143443,0.736649597659107,0.705181598062954,0.871453341740227,0.695932339911397,0.791311093871218
"GSM2981625",1,0.902410445262805,0.930683264959683,0.844184345281639,0.91728813559322,0.797367591424968,0.778762249966439,0.82415309025084
"GSM2981626",1,0.759792433880147,0.889659074833781,0.713972201901975,0.758256658595642,0.800441361916772,0.650422875553766,0.734678044996121
"GSM2981627",1,0.781888182122531,0.932239354929976,0.594732991953182,0.732687651331719,0.817150063051702,0.53966975432944,0.729764675459012
"GSM2981628",1,0.155172413793103,0.344178808883859,0.474030724213606,0.08590799031477,0.318174653215637,0.224996643844811,0.47633824670287
"GSM2981629",1,0.131402745229327,0.273305983873249,0.527432333577176,0.173365617433414,0.189312736443884,0.363807222445966,0.192914403930696
"GSM2981630",1,0.901740877134248,0.932239354929976,0.936722750548647,0.843874092009685,0.876891551071879,0.778359511343805,0.930437031290406
"GSM2981631",1,0.198192166052896,0.266798698542934,0.515727871250914,0.130266343825666,0.243694829760403,0.313867633239361,0.299198344970261
"GSM2981632",1,0.297957817207901,0.455651435846654,0.279078273591807,0.16861985472155,0.215636822194199,0.176265270506108,0.453581587794156
"GSM2981633",1,0.807666555071978,0.887395671240628,0.733357717629846,0.751283292978208,0.789801387137453,0.502617801047121,0.630980087923455
"GSM2981634",1,0.117509206561768,0.272315744801245,0.260058522311631,0.0749636803874092,0.242670239596469,0.193717277486911,0.213085078872511
"GSM2981635",1,0.884666889856043,0.898571226481822,0.872348207754206,0.685617433414043,0.802096469104666,0.888978386360585,0.775019394879751
"GSM2981636",1,0.243555406762638,0.525675484509831,0.212509144111192,0.111670702179177,0.245665195460277,0.265136259900658,0.352986811481769
"GSM2981637",1,0.822062269835956,0.774508417032112,0.288222384784199,0.400968523002421,0.674653215636822,0.472546650557122,0.641065425394363
"GSM2981638",1,0.529460997656512,0.543216862356769,0.54572055596196,0.320774818401937,0.489123581336696,0.442743992482213,0.341349883630721
"GSM2981639",1,0.763140274522933,0.848069033809591,0.524506217995611,0.583147699757869,0.72249369482976,0.533360182574842,0.717093354021205
"GSM2981640",1,0.0932373619015734,0.319281369359174,0.626188734455011,0.145569007263922,0.336853720050441,0.39750302053967,0.438324282389449
"GSM2981641",1,0.502008704385671,0.664733342764182,0.364301389904901,0.319418886198547,0.446011979823455,0.322056651899584,0.562451512800621
"GSM2981642",1,0.758788081687312,0.815674069882586,0.686539868324799,0.66953995157385,0.700977301387137,0.681031010873943,0.610809412981639
"GSM2981643",1,0.7659859390693,0.843259301174141,0.611923920994879,0.547118644067797,0.742749054224464,0.434957712444624,0.723816912335144
"GSM2981644",1,0.82557750251088,0.864620172584524,0.691660570592538,0.539661016949152,0.782471626733922,0.507853403141361,0.702870442203258
"GSM2981645",1,0.829427519250084,0.874098175130853,0.528895391367959,0.629249394673124,0.783023329129887,0.537387568801181,0.765709852598914
"GSM2981646",1,0.778540341479745,0.887112745791484,0.630212143379663,0.665665859564165,0.847257250945775,0.478184991273996,0.764416860615464
"GSM2981647",1,0.719953130231001,0.752440231998868,0.478054133138259,0.556319612590799,0.670633669609079,0.426097462746677,0.728471683475562
"GSM2981648",1,0.812353531971878,0.900410241901259,0.702633504023409,0.74498789346247,0.720365699873897,0.710028191703584,0.724592707525213
"GSM2981649",1,0.6879812520924,0.741264676757674,0.738844184345282,0.479418886198547,0.594341109709962,0.609880520875285,0.474786656322731
"GSM2981650",1,0.822229661868095,0.851888527373037,0.521214337966349,0.682421307506053,0.744167717528373,0.630822929252249,0.688130333591932
"GSM2981651",1,0.582356879812521,0.693167350403169,0.477688368690563,0.458208232445521,0.466740226986128,0.712444623439388,0.324282389449185
"GSM2981652",1,0.670405088717777,0.75526948649031,0.717264081931236,0.571912832929782,0.611916771752837,0.612296952611089,0.615981380915439
"GSM2981653",1,0.511215266153331,0.603621445749045,0.515362106803218,0.311864406779661,0.506147540983606,0.419922137199624,0.489009568140677
"GSM2981654",1,0.796618680950787,0.78186447870986,0.797366495976591,0.535496368038741,0.751182219419924,0.729359645590012,0.811998965606413
"GSM2981655",1,0,0.122931107653133,0.379297732260424,0.0936561743341404,0.0108764186633039,0.356960665861189,0.207654512542022
"GSM2981656",1,0.720790090391697,0.718206252652426,0.614850036576444,0.557869249394673,0.643836696090794,0.609075043630017,0.546159813809154
"GSM2981657",1,0.0890525610980917,0.0287169330881313,0.912582297000731,0.121549636803874,0.247872005044136,0.568264196536448,0.3907421773985
"GSM2981658",1,0.0816873116839638,0.262271891356627,0.359912216532553,0.128523002421307,0.0742433795712484,0.421667337897704,0.219291440393069
"GSM2981659",1,0.713759625041848,0.706606309237516,0.688368690563277,0.595544794188862,0.565889029003783,0.607329842931937,0.587276958882855
"GSM2981660",1,0.430867090726481,0.584806903380959,0.386613021214338,0.275641646489104,0.297446406052963,0.207276144448919,0.422032583397983
"GSM2981661",1,0.69953130231001,0.798274154760221,0.546817849305047,0.532784503631961,0.686948297604035,0.466639817425158,0.507111455908973
"GSM2981662",1,0.343488449949782,0.50035365681143,0.296269202633504,0.172881355932203,0.263871374527112,0.116525708148745,0.449444013447116
"GSM2981663",1,0.843321057917643,0.931249115857971,0.910387710314557,0.872929782082325,0.854665825977301,0.605316149818767,0.860615464184122
"GSM2981664",1,0.838131904921326,0.877210355071439,0.768836869056328,0.697336561743341,0.838824085750315,0.727748691099476,0.793897077838117
"GSM2981665",1,0.710746568463341,0.73277691328335,0.653621068032187,0.433801452784504,0.554303278688524,0.551751913008457,0.585983966899405
"GSM2981666",1,0.847171074656846,0.841278823030132,0.401243599122165,0.56271186440678,0.622162673392182,0.499261645858505,0.614171192138608
"GSM2981667",1,0.850351523267492,0.797000990239072,0.660570592538405,0.573365617433414,0.755595838587642,0.732715800778628,0.73752262735971
"GSM2981668",1,0.886340810177435,0.903805347290989,0.621068032187272,0.653268765133172,0.749290668348045,0.703987112364076,0.669252650633566
"GSM2981669",1,0.900736524941413,0.935068609421417,0.890270665691295,0.985762711864407,0.912673392181589,0.696469324741576,0.875096974398759
"GSM2981670",1,0.638265818547037,0.68368934785684,0.490855888807608,0.350411622276029,0.420397225725095,0.371190763860921,0.475303853116111
"GSM2981671",1,0.877803816538333,0.947375866459188,0.70848573518654,0.711670702179177,0.895334174022698,0.60424218015841,0.775019394879751
"GSM2981672",1,0.866755942417141,0.919083321544773,0.520117044623263,0.764842615012107,0.773329129886507,0.537119076386092,0.757693302301525
"GSM2981673",1,0.67659859390693,0.78667421134531,0.346378931967813,0.422857142857143,0.556194829760403,0.443952208350114,0.540212050685286
"GSM2981674",1,0.830097087378641,0.839864195784411,0.775786393562546,0.68455205811138,0.698691677175284,0.660222848704524,0.706232221360227
"GSM2981675",1,0.0773351188483428,0.358183618616495,0.376005852231163,0.0453268765133171,0.359788776796974,0.124580480601423,0.373157486423584
"GSM2981676",1,0.935888851690659,0.911585797142453,0.737015362106803,0.811234866828087,0.876182219419924,0.786817022419117,0.938712179984484
"GSM2981677",1,0.862738533645798,0.932380817654548,0.658741770299927,0.742566585956416,0.806037200504414,0.599409316686804,0.82699767261443
"GSM2981678",1,0.678105122196183,0.796010751167067,0.57205559619605,0.524939467312349,0.552175283732661,0.617398308497785,0.700284458236359
"GSM2981679",1,0.772346836290592,0.789503465836752,0.352596927578639,0.47002421307506,0.703814627994956,0.395355081218956,0.643910007757952
"GSM2981680",1,0.754268496819551,0.845381242042722,0.593269934162399,0.631864406779661,0.636349306431274,0.548127265404752,0.645202999741402
"GSM2981681",1,0.746903247405423,0.784976658650445,0.658010241404535,0.618983050847458,0.694041614123581,0.636058531346489,0.658132919575898
