"","ID","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","Group"
"17","GSM337215",0.140602827134249,0,0,0,0,0.058352183515223,0,0,0.101702289854063,0.255153812925092,0.0368695924578416,0,0,0,0,0.168070706596113,0.0638769608472491,0,0.175371626670169,0,0,0,"healthy"
"18","GSM337216",0,0.127110148655742,0,0.254702104821597,0.23878875536318,0,0.006867536213469,0,0.0731064138216897,0,0,0.0708730166050534,0,0.0603669942731803,0,0,0.0418948609845863,0,0.0736659370812386,0,0.0400764575970005,0.0125477745832621,"healthy"
"19","GSM337217",0.0583503541732656,0,0,0,0.141976212598669,0.190560080333477,0,0,0.000533230112166834,0.00280194280563169,0,0.131004771649043,0.144676798170269,0.12898685499038,0,0,0,0,0.128477665336171,0,0.0726320898309277,0,"healthy"
"20","GSM337218",0,0.0215445977228999,0.0561546192861201,0,0.0340766615473834,0.178421385585644,0,0,0.00547265229534436,0,0,0.195530337150182,0,0,0,0.0369897165456778,0.00411431609805656,0,0.383949748318845,0,0.0609747260796976,0.0227712393701493,"healthy"
"21","GSM337219",0,0.0216236117043832,0.0147187787872367,0,0.124728510896422,0.242658025589,0,0,0.0449132185685777,0.0163379970456477,0,0.141014538978236,0.103555075962111,0.0398691794369052,0,0,0.121156672361415,0,0.0998149611440645,0,0.0296094295260004,0,"healthy"
"22","GSM337220",0,0.0666460301236194,0,0,0,0.248026951461101,0,0,0,0,0.00773895313822439,0.0931401955058976,0.0329793500493816,0,0,0.142665497916343,0,0,0.408803021805433,0,0,0,"healthy"
"23","GSM337221",0,0.136077959917857,0,0,0.285930842712733,0,0,0,0.00429643377345676,0,0.114136384416266,0.0198744903683915,0,0,0,0,0.0796381746217668,0,0.360045714189529,0,0,0,"healthy"
"24","GSM337222",0,0.0481234965876393,0,0,0.0317381951841272,0.0583258126938334,0,0,0.0937790766509578,0.0115708361259264,0,0,0.108218055005888,0,0,0.211914345136455,0.11307856525489,0,0.323251617360282,0,0,0,"healthy"
"25","GSM337223",0.0324511025845174,0,0,0,0.0829766638555924,0,0,0,0.319141553961247,0,0.0498634676873253,0.0321791843016215,0.0667159808841617,0.147482605051557,0,0,0,0,0.084058570516421,0.0121740299121392,0.172956841245417,0,"healthy"
"26","GSM337224",0,0.232013965356172,0,0,0.172839241624403,0.0404193391833429,0,0,0,0,0.205112021918687,0,0,0,0,0.195736687681463,0,0,0.0133808702411853,0.1107763361345,0.0240029546404413,0.00571858321980548,"healthy"
"27","GSM337225",0,0.232546313253051,0,0,0.253258329616374,0,0,0,0.00690747873498018,0,0,0.0630964150133369,0,0,0,0.00288285492062287,0.339062516565928,0,0.102246091895708,0,0,0,"healthy"
"28","GSM337226",0.0159856555515589,0,0.0290408455572904,0,0.195156166956008,0,0,0.0369603245337558,0,0.0767522193321122,0.0513884082588735,0,0,0,0,0.127227449015053,0.376552605138824,0,0.0863694915638906,0,0,0.00456683409263342,"healthy"
"29","GSM337227",0,0.0862315787149695,0.106199477536222,0,0,0.261851876664746,0.00123930446991559,0,0,0,0.0608791045851744,0,0,0.160248467666015,0,0,0.323350190362957,0,0,0,0,0,"healthy"
"30","GSM337228",0.0929356782075276,0,0.119272589966683,0.0807956932214438,0,0,0,0.117254447650333,0,0.223605570415588,0,0,0,0.137199212241905,0,0,0,0.086251798420982,0.0967075676022835,0,0,0.0459774422732538,"healthy"
"31","GSM337229",0.0147323065881365,0,0,0.111998309903538,0.0800481852235816,0,0,0,0.0550632391199358,0,0.0875177915245911,0.014665261556769,0.0729715577790055,0.0378995875741459,0.078691905345554,0.142184958423721,0,0,0.304226896961021,0,0,0,"healthy"
"32","GSM337230",0,0.203620289125658,0,0,0.181517414066771,0,0,0.0889050072396175,0,0.110953042500319,0.0172011784065206,0,0,0,0,0,0.286055992320005,0,0,0.111747076341109,0,0,"healthy"
"33","GSM337231",0,0.202828180950491,0,0,0.125260074792928,0.0680228543585875,0,0,0.05791399659985,0,0,0.0787813765145572,0,0.0382775414277395,0,0,0.192238695897468,0,0.236677279458379,0,0,0,"healthy"
"34","GSM337232",0,0.153649896041783,0,0,0.140515887632489,0.0751059791376292,0,0,0.128104023993941,0.10995038540242,0,0,0,0.00999126525199247,0,0,0.0286191073595643,0,0.319422032657361,0.0346414225228192,0,0,"healthy"
"35","GSM337233",0.108742801680885,0.0105795964818286,0,0.0468340647687581,0.179628032683606,0,0,0,0.0815902227290691,0,0.0587647439609731,0.0289771823497051,0.0751656936301501,0,0,0,0.275067253001602,0,0.134650408713422,0,0,0,"healthy"
"36","GSM337234",0,0.250109500748499,0.0983653446574396,0.048109020429462,0.0322498326420427,0.00293278330462672,0,0,0.10411678330212,0,0.0354039383759036,0,0.0386422427214545,0,0,0.000581022999542944,0.0816162329205433,0,0.268694024323918,0.0391792735744482,0,0,"healthy"
"37","GSM337235",0,0.188588453490936,0.0193996830487001,0.0701276991462093,0.175623839730368,0,0,0.0577795726581574,0,0,0,0.12726873957342,0.232480350856196,0.0073231630453917,0,0,0,0,0.121408498450621,0,0,0,"healthy"
"38","GSM337236",0.0581869757116475,0,0.0102585507678007,0.0654158510136289,0,0.194733570135712,0,0,0.250148686763378,0,0.0024570958370341,0.0664895707669491,0,0.044382344352547,0,0,0.0635248055229904,0,0.244402549128312,0,0,0,"healthy"
"39","GSM337237",0.0169094874287641,0,0.0487370842672402,0,0,0.314190005059565,0,0,0.0387617228883402,0,0.0392111172367243,0,0,0.0462143091413654,0,0,0.0024269762906308,0,0.49354929768737,0,0,0,"healthy"
"40","GSM337238",0,0.0782927231025116,0,0,0,0.16472748615346,0,0,0.138061744335842,0,0,0,0.00567365530133038,0,0,0.133198418936556,0.0403012197369354,0,0.340324339397724,0,0.0994204130356404,0,"healthy"
"41","GSM337239",0,0.107862587333879,0.0153378014130817,0,0.121398996503739,0.0368140902962571,0,0,0,0,0,0.160752765939506,0,0,0,0,0.123108037415408,0,0.335245934926722,0,0.0994797861714067,0,"healthy"
"42","GSM337240",0,0.0357844684187797,0.0154016428828371,0,0.148013703675974,0.1362705057246,0,0,0,0,0,0.0536481822238849,0.0440259391577661,0,0.000789263337033244,0,0.136390084642226,0,0.395005562665139,0,0.0346706472717597,0,"healthy"
"43","GSM337241",0.197914075272239,0,0.0350468355942139,0.206663569748058,0.0105493432267623,0,0,0,0.106106484335521,0,0.222860143412414,0,0,0,0,0,0,0,0.196356391089259,0.0245031573215325,0,0,"healthy"
"44","GSM337242",0,0.0752643240864578,0.0139244534278659,0.0783065562340067,0.188416571379547,0,0,0,0.071936210946422,0,0,0.143161934639468,0,0,0,0.110134638448854,0,0,0.318855310837379,0,0,0,"healthy"
"45","GSM337243",0,0.125609258158922,0.0297093340054127,0,0.110812252286256,0.120871861640904,0.0631534958042541,0,0,0.159150608915747,0,0,0.00975502976101097,0,0,0.140247496509751,0.0705184880669546,0,0.150424478542489,0,0.0197476963082994,0,"healthy"
"46","GSM337244",0,0.0536849848082061,0.0803743960827429,0,0.343703672055447,0,0,0,0.0719588319416671,0,0,0.140848353344004,0,0,0,0.000607729677897083,0.00885265288643486,0,0.2999693792036,0,0,0,"healthy"
"47","GSM337245",0,0.180801222021729,0,0.0722776820374698,0,0.0270103193820401,0,0,0.158695474839465,0,0,0.145388586730734,0,0.110679455184521,0,0,0,0,0.305147259804041,0,0,0,"healthy"
"48","GSM337246",0.0964497389432646,0,0,0.0684953028471811,0,0.155229500889601,0,0,0.106450714855947,0,0.0707061992243024,0.0859060966677979,0.0887666102437073,0.0445408565385284,0,0,0,0,0.283454979789671,0,0,0,"healthy"
"49","GSM337247",0,0.179214087643935,0.0319759675229467,0,0.135233711513276,0,0.091217469561949,0,0,0.216011171308794,0,0,0.0394296453958846,0.0834860465844043,0,0,0.194780464523739,0,0.015077577383724,0,0.0135738585613484,0,"healthy"
"50","GSM337248",0,0.0770783518959571,0.00511859960846146,0,0.105343562374558,0,0.00429664544642129,0.0193930801618357,0,0.0970401057408163,0,0.0644575646403941,0.0437426865482314,0,0,0.196657235961656,0.148283248268223,0,0.191600491488495,0,0.0469884278649511,0,"healthy"
"51","GSM337249",0.0357341971592189,0,0.0271796057223181,0,0,0.322575440535341,0,0,0.179315599243195,0,0,0.150697535969186,0,0.176699036867715,0,0,0.0508495709059416,0,0.0569490135970852,0,0,0,"healthy"
"52","GSM337250",0,0.187931495354742,0,0,0.156516875249778,0.000635150919282793,0.0216302540154031,0,0,0.0311471751625579,0,0.0252158613022669,0,0,0,0.194995878317987,0.0261839182750732,0,0.280056042986353,0,0.0756873484165569,0,"healthy"
"53","GSM337251",0,0.0678176805929892,0.0239389823344218,0,0.0818089422393876,0.0641656461739019,0,0,0.0898148760925167,0,0.0216451868906205,0.0134118924555829,0,0,0,0.0815714772489304,0.0754170931441612,0,0.467212982193361,0.0131952406341267,0,0,"healthy"
"54","GSM337252",0,0.0916343246772656,0.122027798558929,0,0.178911649427294,0.0237471137681074,0,0,0,0,0.0545189822799265,0.0344905724984081,0,0,0.0094387200639023,0.0826189569679664,0,0,0.4026118817582,0,0,0,"healthy"
"55","GSM337253",0,0,0.0539313898896418,0.0694348789467536,0.210318407525103,0,0.0125417080400245,0,0,0.17089212368093,0,0.0843969823944265,0,0.111114538902369,0.062447841615859,0,0.118033273914056,0,0.106888855090837,0,0,0,"healthy"
"56","GSM337254",0.0940319673790976,0,0.0887506189483796,0,0.135929314317325,0,0,0,0.310477822117202,0,0.0816305627458202,0.0452659343968264,0,0.137490054503857,0,0,0,0,0.0650614355644448,0,0.0413622900270483,0,"healthy"
"57","GSM337255",0,0.100216475855126,0.0651013380311429,0,0.266093691493808,0,0,0,0,0,0.0956883555755666,0.0672500278196307,0,0.0944521690033989,0,0,0,0,0.219551107367345,0,0.0662738321530592,0.0253730027009229,"healthy"
"58","GSM337256",0,0.212688477549768,0,0,0.188252906273471,0,0,0,0.125011564878728,0,0.188418319466031,0,0,0.149209743544651,0,0,0,0,0,0.0932576835183152,0.0431613047690362,0,"healthy"
"59","GSM337257",0,0.129324722054346,0.0136019814718129,0.079189007182874,0.0168551002021584,0.0266475479262556,0,0,0.0168419906840171,0,0,0.098395417126487,0,0,0,0.0932322222596338,0.0658937811975315,0,0.460018229894883,0,0,0,"healthy"
"60","GSM337258",0.169718042943012,0,0,0.143260381060463,0,0,0,0,0.14223665699184,0,0.00366058656115363,0.0230178744474608,0,0.0940515613121118,0,0,0,0,0.408686177732465,0.0153687189514943,0,0,"healthy"
"61","GSM337259",0,0.136322439302556,0,0,0.288214407569288,0,0,0,0.0840948936284401,0,0,0.236540895641134,0,0.160307006422155,0,0,0,0,0.0945203574364264,0,0,0,"healthy"
"62","GSM337260",0,0.0345911750395743,0,0.170452794385272,0.0276487261267234,0.0645048183712983,0,0,0.0301131572079013,0,0,0.0848961868928787,0.0182775280548269,0.0488393995825373,0,0,0.144069290925236,0,0.376606923413752,0,0,0,"healthy"
"63","GSM337319",0,0,0,0.112594136709544,0,0,0,0,0.280045015995447,0,0.00823177584383578,0,0,0.0807591631473471,0.0987520117586102,0,0,0,0,0,0.328644363772106,0.0909735327731102,"disease"
"64","GSM337320",0.00235605616058438,0,0,0.00302637687379996,0,0.228407367723162,0.104067552826414,0.0916631720956712,0,0.0783020580553225,0.050263031226736,0,0,0.049020762136794,0.0481303786763979,0,0.105447518226256,0.0794453064566693,0,0.0409329003996508,0,0.118937519142542,"disease"
"65","GSM337321",0,0.0860395288283373,0,0.222682093244398,0,0,0.261824584897689,0.13603261658019,0.0416716978402574,0,0,0.0346178492072082,0.0243721046430978,0,0,0,0.0473588810365839,0.0458668123796934,0,0.0637757635634057,0,0.0357580677791396,"disease"
"66","GSM337322",0.0404940414998981,0,0,0.227429566832577,0,0,0.10283250314759,0.0698935935324858,0,0.00672359662331796,0.0530518890128261,0,0,0.0687414392313596,0.165153987870817,0.00540523391976599,0,0.00823565719579439,0,0.128440381328859,0,0.123598109804709,"disease"
"67","GSM337323",0,0.14937783649128,0.45072391835386,0.135600375089731,0.0313401188285912,0,0,0,0.048168492656171,0,0.0554829650666818,0.0191943069236447,0.0459941963358463,0,0.0138965117145679,0.0370247993381517,0,0,0,0,0.0131964792014752,0,"disease"
"68","GSM337324",0.178250244473862,0,0,0,0.0146890732480901,0.0301732289271014,0.104485195157247,0.0423685093378369,0.0645086685158077,0,0.179548711521416,0,0,0,0.00817790419008925,0.115070814912983,0.00911385003661136,0,0,0.12514101711971,0.0595087196841293,0.0689640628751164,"disease"
"69","GSM337325",0.0921460235642117,0,0,0.377589942320376,0,0,0.0259713497828086,0.0688868994778325,0.144366049147781,0,0.0339243650185356,0,0,0.0730195819157214,0.0310663749362798,0,0,0,0,0.0182536135464345,0.132139711986615,0.00263608830340414,"disease"
"70","GSM337326",0,0.0294017980718918,0,0.227475365892676,0.108392068924869,0,0,0.0157952625827021,0.153634650674774,0,0.191525499999778,0,0.00100221456428632,0.145535404661647,0.0262397894812963,0.100997945146079,0,0,0,0,0,0,"disease"
"71","GSM337327",0.0320841382526461,0,0,0.116459920481394,0,0,0.0758383963953733,0.128509293884528,0,0.0277248686786676,0,0.0282604570866559,0,0,0.0185441867716144,0.360883554987557,0,0.0579729101114222,0.0934698443254003,0,0,0.0602524290247408,"disease"
"72","GSM337328",0.176360650872787,0,0,0.0634348258344309,0.0327344127796619,0,0.186316182807664,0,0,0,0.0614749813827081,0.026585125651348,0,0.106590320204851,0.128427149012398,0,0,0.0601088675738111,0,0.0892026881157456,0,0.0687647957645937,"disease"
"73","GSM337329",0,0.0154839284406789,0,0.107518891969475,0,0,0.164888817632865,0.0258289183820926,0.090390764150323,0,0.199283694661889,0,0.147452120514003,0,0,0.0585463096366622,0,0.190606554612011,0,0,0,0,"disease"
"74","GSM337330",0.0176662465710602,0.00507411791388369,0,0.12898922683167,0,0.0426491817360377,0.146842488261407,0,0,0,0.108570900298312,0,0.0228989325764332,0,0.0468466166601519,0.0364739558480158,0.142472355356176,0.00727749258248425,0,0.0707902517465154,0,0.223448233617853,"disease"
"75","GSM337331",0.193000303541018,0,0.00586248004444317,0.175664670636439,0,0,0.0333247801420007,0.210542570564569,0,0,0.00468519440737526,0,0,0.0137302100295822,0.0505508538948182,0.213071945233258,0,0.0221193114386991,0,0,0,0.0774476800677973,"disease"
"76","GSM337332",0.214312550226701,0,0,0.0733753371429981,0,0,0.255104703056955,0,0.0132273726790168,0,0.13201784148369,0,0,0,0.0479887479214416,0,0,0.0381918418968722,0,0.0834264162110669,0.0654942766313662,0.0768609127498921,"disease"
"77","GSM337333",0.0766473496092938,0,0.00566229384119423,0,0,0.0778894626025257,0.0509737085718768,0.200098320462486,0,0.0561494193419586,0,0.0161703283858389,0.233621232553722,0,0,0,0,0.150659949766768,0,0.123933405989529,0,0.0081945288748081,"disease"
"78","GSM337334",0.119442789967364,0,0.00878982821963098,0.134855634334912,0.0012671286507838,0,0,0.149720958091015,0.00290526730728396,0.0208139930512497,0,0,0,0.0551468519383771,0.124725136441743,0.018740140816147,0.0963589299924874,0.0460891871225747,0.136389001378047,0,0,0.084755152688385,"disease"
"79","GSM337335",0,0,0,0,0,0.133160021467465,0.0280810757086356,0.0156304964361414,0.0146885307235479,0.0178893372143168,0.00223617057306455,0.0425586096475034,0.261869642638857,0,0.00515540749379777,0.0894349527998622,0.00963941128692203,0.159647533409954,0,0.189207800782886,0,0.0308010098170453,"disease"
"80","GSM337336",0,0.0709359056326159,0,0.166149484069938,0.0871666569726161,0,0.0683291831992207,0.0634456958671868,0.01122608313372,0.166484590573986,0,0,0,0,0.039664278471005,0.127583785614864,0.168058233313067,0,0.0192139785369636,0,0.00378152025634837,0.00796060435846807,"disease"
"81","GSM337337",0.0305160962869872,0,0,0.0984640547509086,0.0146742174269443,0,0.0508747832010719,0.10437097170354,0.0683448808065823,0.0528211091584723,0,0,0,0,0.142634299734402,0.108088317239242,0.245488149078623,0,0.0759419847906022,0,0,0.00778113582262432,"disease"
"82","GSM337338",0,0,0.0486275321156044,0.0510466133578937,0,0.0633138555296261,0.0505542235659968,0.0836867764979832,0,0,0,0.0304510611327104,0.221512484882629,0,0.0137575802588659,0,0,0.0632268212720238,0,0.282706966706781,0.0202816968060401,0.0708343878738461,"disease"
"83","GSM337339",0.0295700556113438,0.0365759839678055,0.0251512252104498,0,0,0.298133219467306,0.209374852208654,0.113996459662167,0,0.0481081575433683,0,0,0,0.0251669319138393,0.0339407218625843,0.0443874203255163,0.00573545255676064,0.0716860538902619,0,0.0198493424547271,0.022178007250929,0.0161461160742873,"disease"
"84","GSM337340",0,0,0.0297188725192925,0.0105986244694662,0,0.0898025196833819,0.139570731254984,0.17491409740723,0,0.0966591701418068,0,0.0156585577091319,0,0.0549454690649445,0.0460655832875907,0,0.224631108744182,0,0.0342066851302715,0,0.0618374149162213,0.0213911656714972,"disease"
"85","GSM337341",0.0290438643561244,0,0.00681596666487249,0.0947498395825211,0.0645960945904789,0,0.0999799199794195,0.0704676582868469,0,0,0,0.15372648807648,0.117009339204863,0.0322439922620745,0.0918123779452077,0.0589563626584696,0,0.0239715304695859,0,0.0892999322039711,0.0260435252154431,0.0412831085036417,"disease"
"86","GSM337342",0,0.161632085135714,0.135556813861263,0,0.0808826622671472,0,0.168499378249733,0.0150113622276325,0,0.106941891263897,0.0742320531173287,0,0.00182935275423903,0,0.0700164333305431,0.0137100307139528,0,0.014013952428805,0,0.0375022156910191,0.0663415634520275,0.0538302055066981,"disease"
"87","GSM337343",0,0.164336031342268,0.0552457524764702,0.140249452484463,0,0,0.119764020661838,0.110976596158003,0.0453453971792834,0,0,0.0526904356058997,0,0.0176359174756337,0.0439582750130481,0.108663995837601,0,0.0207931447694076,0.120340980996084,0,0,0,"disease"
"88","GSM337344",0,0,0,0.27326850119018,0,0,0.183721059892891,0.0435479940271292,0.0551998813403685,0.0698638906889848,0,0,0,0,0.132784933271134,0.0402194940857106,0,0.0651996760092277,0,0.048405928342387,0.0445694784254747,0.0432191627265127,"disease"
"89","GSM337345",0,0.195846200810361,0.112735692814938,0.0676761012810527,0.0219309043553253,0,0.11530827462155,0,0,0.108211466454682,0,0,0,0.0466541260814303,0,0,0,0.114579565136651,0,0.070554485140165,0.0899002164877129,0.0566029668161324,"disease"
"90","GSM337346",0.103993116712088,0,0,0,0,0.0847466007359657,0.220427335151416,0.0313761370467181,0,0.0143454437106414,0.0232822646952548,0,0.147453359599292,0.0953489577566553,0.0107040437717978,0,0,0.162287234666641,0,0,0.0474688964260769,0.058566609727453,"disease"
"91","GSM337347",0.119812380481734,0,0.0110247848086239,0.288551689392478,0.00320699119655238,0,0.198095188400062,0.0512782460493504,0.0221826919147523,0,0.0112466822426531,0.0336501893774699,0,0,0,0.0503163025813437,0,0.1120342343642,0,0.030388911924397,0.0129821927378056,0.0552295145285776,"disease"
"92","GSM337348",0.107168865427994,0,0,0.050210327821887,0,0.0933140295470199,0.0823607146904698,0.0405224159209633,0,0.0201644245896856,0.137068670722296,0,0,0,0.0735022104973192,0.10446753681594,0.0525439429056519,0,0,0.0892209922721246,0.027034625978283,0.122421242810366,"disease"
"93","GSM337349",0,0.0674743191205716,0,0.0878807523023295,0,0,0.150343061963711,0.173461952777754,0.00170701741993453,0,0,0.130226735815825,0.0484537374701827,0.0320626308865194,0,0,0.0846641855893917,0.14022301400201,0,0,0.0457825798912974,0.0377200127604733,"disease"
"94","GSM337350",0.00396969902164273,0.0329129393253702,0,0.0726615406639236,0,0,0.133728075324412,0,0.0273643864099392,0.360862389760168,0.012231649232496,0,0,0.0281753226260355,0.101118781011599,0,0,0.0759840830308126,0,0.0639759450254194,0,0.0870151885681821,"disease"
"95","GSM337351",0,0.0153615447826096,0,0.0647175848588023,0,0.30745632064193,0.0905073911708888,0.044748825307216,0,0.0235447913485803,0.0792757972908781,0,0,0,0,0.0102578586853645,0,0.129921921712752,0,0.0662476116602585,0,0.16796035254072,"disease"
"96","GSM337352",0.00550888758826717,0.0646879899933721,0,0.00279311505083906,0,0.0720465345025356,0.194116091975132,0.13657389339349,0,0.131724460192812,0,0,0,0,0,0.137353425375657,0,0.143526605886177,0,0.0621259276894045,0.00614138775590739,0.0434016805964065,"disease"
"97","GSM337353",0,0.235523398752581,0,0,0,0.0562016146855418,0.00343671418245864,0.169652683599403,0,0.0122331009865757,0.0427167827194489,0,0.0740612969322654,0,0,0,0.110411657604907,0.139648139566751,0,0,0.153318837907939,0.00279577306212889,"disease"
"98","GSM337354",0.104845038944205,0,0,0.137762540942105,0,0,0.073384358916518,0.0873621229257372,0,0.20197279424539,0,0,0,0,0.00646235206600478,0.154779857142962,0.13380725864283,0.0817914490840892,0,0.00306759739424127,0.0147646296959173,0,"disease"
"99","GSM337355",0,0.00649495057980964,0,0.026389076237919,0,0.0930184901258656,0.141046537063806,0.0783158464633506,0,0,0.0785849390717769,0,0.123332791852266,0,0.0473108468770383,0.217259934220847,0,0.116582988778296,0.0167154953891618,0,0.0141578800023959,0.040790223337467,"disease"
"100","GSM337356",0.0912153237491288,0,0,0.144736692353521,0.0786351083185288,0,0.0964568317208301,0.197120262825653,0,0.0108331266934529,0.161926319438948,0,0,0,0,0.0100400572458522,0.0594423658324624,0.0620064876276644,0,0.0511030953436668,0.0204721891240843,0.016012139726208,"disease"
"101","GSM337357",0.132410720973079,0,0,0.135166849904635,0.112626037472487,0,0.135798873110724,0.0184284899275634,0,0.0159067381663167,0.0733043399218125,0,0.00959038682954941,0,0,0.171948539995671,0.114955866291836,0.0426966837207587,0,0.0169124462968983,0.013552939255519,0.00670108813315065,"disease"
"102","GSM337358",0,0.0631435953574562,0.00256077202888167,0.227431379237707,0,0,0.128866514806212,0.127648523135443,0,0.23191429482785,0,0,0,0.0435061885209789,0.0239429414354434,0,0,0.0951403081745585,0,0.0295496937000071,0,0.0262957887754622,"disease"
"103","GSM337359",0,0.0228722669352039,0.0302865357806619,0,0,0.111061505134566,0.133612043785745,0,0,0.313004643318619,0,0.0101393867200588,0,0,0.0315244832527587,0.0304696248983979,0.0455216406689666,0.094480972501809,0.101334039946998,0,0.0579025655089739,0.0177902915472419,"disease"
"104","GSM337360",0.0257514991755925,0,0,0.308779889083501,0,0,0.0823349747592802,0.0791378092009482,0.0233103901151645,0.177583552517289,0,0,0,0.083909737322094,0.174275044974025,0,0.00977961519364557,0.0351374876584595,0,0,0,0,"disease"
"105","GSM337361",0,0.0434487858112614,0,0.156011815845915,0.009325495501144,0,0.100747447613615,0.0795361992681106,0,0.124396114913004,0.0479708909787785,0,0.0152209153791055,0.0462614754582974,0.0991797794026692,0.160693790932163,0,0.0159698505845862,0.10123743831135,0,0,0,"disease"
"106","GSM337362",0,0.046878581578504,0.247238416334847,0,0,0.124286316498974,0,0.048890236670086,0.0729883707530174,0.047184401903542,0,0,0,0.001398796610404,0.00546369888919886,0.109335680589209,0.0626029699217235,0,0,0.0738383998947434,0.0527839544223792,0.107110175933371,"disease"
