"sampleid","DISEASE","IFI6","MX1","NMI","OAS3","OASL","SAMD9","UBE2L6"
"GSM1509709",0,0.211614655988393,0.303373131178123,0.216373628402558,0.140438707832557,0.122133587201308,0.182764646555994,0.280599441666763
"GSM1509710",0,0.203931310129857,0.290896755827947,0.212915036803003,0.129027222584667,0.181911342783713,0.175154222376164,0.28836653532068
"GSM1509711",0,0.205421982665622,0.301887817197372,0.213459937103016,0.146529691771559,0.137905126785649,0.185206302404997,0.298978555495114
"GSM1509712",0,0.218112839147761,0.322348763789875,0.220979810457554,0.147879480147432,0.200738243767094,0.174249438418071,0.297842572556508
"GSM1509713",0,0.227694570002258,0.310391951294888,0.207737965913304,0.150962387351,0.152074414507042,0.171417949933634,0.292111250312294
"GSM1509714",0,0.193904215781425,0.289873610786714,0.205540653458157,0.127103407350649,0.14031367862782,0.172016597554804,0.282285109510438
"GSM1509715",0,0.191171512168345,0.309241641631681,0.204327138314881,0.14609053427184,0.130936734518205,0.18600675216858,0.294726329964854
"GSM1509716",0,0.205883819642855,0.304024686738589,0.210770636928777,0.138373086666462,0.152775523305485,0.172967530258675,0.299679400451316
"GSM1509717",0,0.256616696616483,0.334970207581561,0.212278546847614,0.188882361724348,0.203780178592324,0.171743350125015,0.300371746290252
"GSM1509718",0,0.204745453295498,0.292043119058078,0.219053182053512,0.129531328134663,0.156229113090103,0.190837925171573,0.286757369707941
"GSM1509719",0,0.193301430103271,0.297599672365544,0.213153362560506,0.125934489521792,0.120397295110173,0.179383320789995,0.282938713048242
"GSM1509720",0,0.20033636666664,0.304120952163075,0.21322334885601,0.142988283457314,0.147804071864594,0.167814966618175,0.286858129561906
"GSM1509721",0,0.242346323231074,0.316581220037087,0.220466077928778,0.160725440353633,0.186299559919332,0.215053960288513,0.297623516696865
"GSM1509722",0,0.271123736987921,0.345287556905292,0.211174592675545,0.190382329939738,0.176972030812305,0.191421454621549,0.305637954889726
"GSM1509723",0,0.20484038330163,0.308601474092955,0.210874808490537,0.137695442652234,0.141129192636569,0.173902885147328,0.290647955403697
"GSM1509724",0,0.243484275545759,0.327018256432357,0.220984342101606,0.159915209876923,0.180261194262382,0.188020018816177,0.294634531573518
"GSM1509725",0,0.176623027193933,0.28638878190543,0.210181291814025,0.11682575760448,0.128013598757375,0.178532312651853,0.287880536557889
"GSM1509726",0,0.286654679938384,0.356761922345819,0.228546079173437,0.208681663513212,0.25174099644337,0.212760110157832,0.307754164964561
"GSM1509727",0,0.198362376297203,0.296975662738093,0.228949839383239,0.144336828873273,0.184113877358759,0.189650239832466,0.30715246696488
"GSM1509728",0,0.240596679549831,0.324169017259685,0.210390757374075,0.16724443767084,0.181502779315137,0.202180297139574,0.301162742453038
"GSM1509729",0,0.230106749559563,0.330011706238316,0.208465402019499,0.1659465617116,0.154460426610778,0.192165033905595,0.297376279318938
"GSM1509730",0,0.185018549739739,0.274960950553312,0.202394751236714,0.127874477916788,0.138000500639245,0.171607075836514,0.28201557957024
"GSM1509731",0,0.208823016704338,0.305649542174727,0.203669812961329,0.143641344777688,0.1577572686923,0.175518844733076,0.304872671810619
"GSM1509732",0,0.205679641130211,0.291185049593336,0.214425877265272,0.149287690942308,0.146133250124135,0.192621547535656,0.295852434418646
"GSM1509733",0,0.258872701112067,0.343613472223742,0.217020128099337,0.182624641392292,0.202237738237302,0.194355809480352,0.301554031639241
"GSM1509734",0,0.217814777988194,0.316398324424005,0.222118150331968,0.148349826663703,0.197781896932468,0.189721388674209,0.285828418735239
"GSM1509735",0,0.266950645421495,0.334854474395628,0.214514522847998,0.175615795763146,0.218810913453105,0.202335475660739,0.295632227400792
